set_id,error_type,eligible_notes,hard_count,hard_percentage,error_count,selected_errors,error_recall,precision,correct_sieve_rate,enrichment
bl_rate_q975__ni_k2_r2,within_hand_finger_error,1800,167,0.09277777777777778,111,19,0.17117117117117117,0.11377245508982035,0.08762581409117821,1.844958731186276
bl_rate_q975__ni_k2_r4,exact_error,1800,259,0.1438888888888889,392,26,0.0663265306122449,0.10038610038610038,0.16548295454545456,0.460956583405563
bl_rate_q975__ni_k2_r4,hand_error,1800,259,0.1438888888888889,281,0,0.0,0.0,0.17050691244239632,0.0
bl_rate_q975__ni_k2_r4,within_hand_finger_error,1800,259,0.1438888888888889,111,26,0.23423423423423423,0.10038610038610038,0.137951450562463,1.62788270896379
bl_rate_q975__ni_k3_r1,exact_error,1800,58,0.03222222222222222,392,8,0.02040816326530612,0.13793103448275862,0.03551136363636364,0.6333567909922591
bl_rate_q975__ni_k3_r1,hand_error,1800,58,0.03222222222222222,281,0,0.0,0.0,0.03818301514154049,0.0
bl_rate_q975__ni_k3_r1,within_hand_finger_error,1800,58,0.03222222222222222,111,8,0.07207207207207207,0.13793103448275862,0.02960331557134399,2.2367194780987885
bl_rate_q975__ni_k3_r2,exact_error,1800,74,0.04111111111111111,392,11,0.02806122448979592,0.14864864864864866,0.044744318181818184,0.6825703254274683
bl_rate_q975__ni_k3_r2,hand_error,1800,74,0.04111111111111111,281,0,0.0,0.0,0.048716260697827515,0.0
bl_rate_q975__ni_k3_r2,within_hand_finger_error,1800,74,0.04111111111111111,111,11,0.0990990990990991,0.14864864864864866,0.037300177619893425,2.410518626734843
bl_rate_q975__ni_k3_r4,exact_error,1800,103,0.05722222222222222,392,15,0.03826530612244898,0.14563106796116504,0.0625,0.6687140875767783
bl_rate_q975__ni_k3_r4,hand_error,1800,103,0.05722222222222222,281,0,0.0,0.0,0.06780776826859776,0.0
bl_rate_q975__ni_k3_r4,within_hand_finger_error,1800,103,0.05722222222222222,111,15,0.13513513513513514,0.14563106796116504,0.05210183540556542,2.3615848858567303
bl_rate_q975__ni_k5_r1,exact_error,1800,42,0.023333333333333334,392,6,0.015306122448979591,0.14285714285714285,0.02556818181818182,0.6559766763848397
bl_rate_q975__ni_k5_r1,hand_error,1800,42,0.023333333333333334,281,0,0.0,0.0,0.027649769585253458,0.0
bl_rate_q975__ni_k5_r1,within_hand_finger_error,1800,42,0.023333333333333334,111,6,0.05405405405405406,0.14285714285714285,0.021314387211367674,2.3166023166023164
bl_rate_q975__ni_k5_r2,exact_error,1800,42,0.023333333333333334,392,6,0.015306122448979591,0.14285714285714285,0.02556818181818182,0.6559766763848397
bl_rate_q975__ni_k5_r2,hand_error,1800,42,0.023333333333333334,281,0,0.0,0.0,0.027649769585253458,0.0
bl_rate_q975__ni_k5_r2,within_hand_finger_error,1800,42,0.023333333333333334,111,6,0.05405405405405406,0.14285714285714285,0.021314387211367674,2.3166023166023164
bl_rate_q975__ni_k5_r4,exact_error,1800,42,0.023333333333333334,392,6,0.015306122448979591,0.14285714285714285,0.02556818181818182,0.6559766763848397
bl_rate_q975__ni_k5_r4,hand_error,1800,42,0.023333333333333334,281,0,0.0,0.0,0.027649769585253458,0.0
bl_rate_q975__ni_k5_r4,within_hand_finger_error,1800,42,0.023333333333333334,111,6,0.05405405405405406,0.14285714285714285,0.021314387211367674,2.3166023166023164
bl_hmm_disagreement__ni_k2_r1,exact_error,1800,1033,0.5738888888888889,392,96,0.24489795918367346,0.09293320425943853,0.6654829545454546,0.4267341011912994
bl_hmm_disagreement__ni_k2_r1,hand_error,1800,1033,0.5738888888888889,281,4,0.014234875444839857,0.003872216844143272,0.6774193548387096,0.024804236012305657
bl_hmm_disagreement__ni_k2_r1,within_hand_finger_error,1800,1033,0.5738888888888889,111,92,0.8288288288288288,0.08906098741529525,0.5571343990526939,1.444232228356139
bl_hmm_disagreement__ni_k2_r2,exact_error,1800,1045,0.5805555555555556,392,98,0.25,0.0937799043062201,0.6725852272727273,0.4306220095693781
bl_hmm_disagreement__ni_k2_r2,hand_error,1800,1045,0.5805555555555556,281,4,0.014234875444839857,0.003827751196172249,0.685319289005925,0.024519402680106932
bl_hmm_disagreement__ni_k2_r2,within_hand_finger_error,1800,1045,0.5805555555555556,111,94,0.8468468468468469,0.08995215311004785,0.5630550621669627,1.458683563946722
bl_hmm_disagreement__ni_k2_r4,exact_error,1800,1071,0.595,392,98,0.25,0.0915032679738562,0.6910511363636364,0.42016806722689076
bl_hmm_disagreement__ni_k2_r4,hand_error,1800,1071,0.595,281,4,0.014234875444839857,0.003734827264239029,0.7024358130348913,0.02392416041149556
bl_hmm_disagreement__ni_k2_r4,within_hand_finger_error,1800,1071,0.595,111,94,0.8468468468468469,0.08776844070961717,0.5784487862640616,1.4232720115073054
bl_hmm_disagreement__ni_k3_r1,exact_error,1800,1013,0.5627777777777778,392,95,0.2423469387755102,0.09378084896347483,0.6519886363636364,0.430626347281262
bl_hmm_disagreement__ni_k3_r1,hand_error,1800,1013,0.5627777777777778,281,4,0.014234875444839857,0.003948667324777887,0.6642527978933509,0.025293954393595008
bl_hmm_disagreement__ni_k3_r1,within_hand_finger_error,1800,1013,0.5627777777777778,111,91,0.8198198198198198,0.08983218163869694,0.5458851391355832,1.4567380806275179
bl_hmm_disagreement__ni_k3_r2,exact_error,1800,1019,0.5661111111111111,392,97,0.24744897959183673,0.09519136408243375,0.6548295454545454,0.4371032024193387
bl_hmm_disagreement__ni_k3_r2,hand_error,1800,1019,0.5661111111111111,281,4,0.014234875444839857,0.003925417075564278,0.6682027649769585,0.025145020412867262
bl_hmm_disagreement__ni_k3_r2,within_hand_finger_error,1800,1019,0.5661111111111111,111,93,0.8378378378378378,0.09126594700686948,0.5482534043812907,1.4799883298411267
bl_hmm_disagreement__ni_k3_r4,exact_error,1800,1025,0.5694444444444444,392,97,0.24744897959183673,0.09463414634146342,0.6590909090909091,0.43454454952712795
bl_hmm_disagreement__ni_k3_r4,hand_error,1800,1025,0.5694444444444444,281,4,0.014234875444839857,0.003902439024390244,0.6721527320605661,0.02499783004947487
bl_hmm_disagreement__ni_k3_r4,within_hand_finger_error,1800,1025,0.5694444444444444,111,93,0.8378378378378378,0.09073170731707317,0.551805802249852,1.4713249835201054
bl_hmm_disagreement__ni_k5_r1,exact_error,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156
bl_hmm_disagreement__ni_k5_r1,hand_error,1800,1009,0.5605555555555556,281,4,0.014234875444839857,0.003964321110009911,0.6616194865042792,0.025394227750953163
bl_hmm_disagreement__ni_k5_r1,within_hand_finger_error,1800,1009,0.5605555555555556,111,91,0.8198198198198198,0.09018830525272548,0.5435168738898757,1.462513058152305
bl_hmm_disagreement__ni_k5_r2,exact_error,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156
bl_hmm_disagreement__ni_k5_r2,hand_error,1800,1009,0.5605555555555556,281,4,0.014234875444839857,0.003964321110009911,0.6616194865042792,0.025394227750953163
bl_hmm_disagreement__ni_k5_r2,within_hand_finger_error,1800,1009,0.5605555555555556,111,91,0.8198198198198198,0.09018830525272548,0.5435168738898757,1.462513058152305
bl_hmm_disagreement__ni_k5_r4,exact_error,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156
bl_hmm_disagreement__ni_k5_r4,hand_error,1800,1009,0.5605555555555556,281,4,0.014234875444839857,0.003964321110009911,0.6616194865042792,0.025394227750953163
bl_hmm_disagreement__ni_k5_r4,within_hand_finger_error,1800,1009,0.5605555555555556,111,91,0.8198198198198198,0.09018830525272548,0.5435168738898757,1.462513058152305
bl_practical_or_rate995__ni_k2_r1,exact_error,1800,202,0.11222222222222222,392,20,0.05102040816326531,0.09900990099009901,0.12926136363636365,0.4546373004647404
bl_practical_or_rate995__ni_k2_r1,hand_error,1800,202,0.11222222222222222,281,0,0.0,0.0,0.13298222514812377,0.0
bl_practical_or_rate995__ni_k2_r1,within_hand_finger_error,1800,202,0.11222222222222222,111,20,0.18018018018018017,0.09900990099009901,0.10775606867969213,1.6055659620016056
bl_practical_or_rate995__ni_k2_r2,exact_error,1800,250,0.1388888888888889,392,25,0.06377551020408163,0.1,0.15980113636363635,0.4591836734693878
bl_practical_or_rate995__ni_k2_r2,hand_error,1800,250,0.1388888888888889,281,0,0.0,0.0,0.16458196181698487,0.0
bl_practical_or_rate995__ni_k2_r2,within_hand_finger_error,1800,250,0.1388888888888889,111,25,0.22522522522522523,0.1,0.13321492007104796,1.6216216216216217
bl_practical_or_rate995__ni_k2_r4,exact_error,1800,335,0.18611111111111112,392,31,0.07908163265306123,0.09253731343283582,0.2159090909090909,0.42491623515077676
bl_practical_or_rate995__ni_k2_r4,hand_error,1800,335,0.18611111111111112,281,0,0.0,0.0,0.2205398288347597,0.0
bl_practical_or_rate995__ni_k2_r4,within_hand_finger_error,1800,335,0.18611111111111112,111,31,0.27927927927927926,0.09253731343283582,0.17998815867377146,1.5006050826946349
bl_practical_or_rate995__ni_k3_r1,exact_error,1800,154,0.08555555555555555,392,16,0.04081632653061224,0.1038961038961039,0.09801136363636363,0.47707394646170165
bl_practical_or_rate995__ni_k3_r1,hand_error,1800,154,0.08555555555555555,281,0,0.0,0.0,0.10138248847926268,0.0
bl_practical_or_rate995__ni_k3_r1,within_hand_finger_error,1800,154,0.08555555555555555,111,16,0.14414414414414414,0.1038961038961039,0.08170515097690942,1.684801684801685
bl_practical_or_rate995__ni_k3_r2,exact_error,1800,169,0.09388888888888888,392,18,0.04591836734693878,0.10650887573964497,0.10724431818181818,0.48907136819224734
bl_practical_or_rate995__ni_k3_r2,hand_error,1800,169,0.09388888888888888,281,0,0.0,0.0,0.11125740618828177,0.0
bl_practical_or_rate995__ni_k3_r2,within_hand_finger_error,1800,169,0.09388888888888888,111,18,0.16216216216216217,0.10650887573964497,0.08940201302545885,1.7271709579401886
bl_practical_or_rate995__ni_k3_r4,exact_error,1800,196,0.10888888888888888,392,22,0.05612244897959184,0.11224489795918367,0.12357954545454546,0.5154102457309455
bl_practical_or_rate995__ni_k3_r4,hand_error,1800,196,0.10888888888888888,281,0,0.0,0.0,0.12903225806451613,0.0
bl_practical_or_rate995__ni_k3_r4,within_hand_finger_error,1800,196,0.10888888888888888,111,22,0.1981981981981982,0.11224489795918367,0.10301953818827708,1.8201875344732488
bl_practical_or_rate995__ni_k5_r1,exact_error,1800,139,0.07722222222222222,392,15,0.03826530612244898,0.1079136690647482,0.08806818181818182,0.4955219497871091
bl_practical_or_rate995__ni_k5_r1,hand_error,1800,139,0.07722222222222222,281,0,0.0,0.0,0.09150757077024359,0.0
bl_practical_or_rate995__ni_k5_r1,within_hand_finger_error,1800,139,0.07722222222222222,111,15,0.13513513513513514,0.1079136690647482,0.07341622261693309,1.74995139023916
bl_practical_or_rate995__ni_k5_r2,exact_error,1800,139,0.07722222222222222,392,15,0.03826530612244898,0.1079136690647482,0.08806818181818182,0.4955219497871091
bl_practical_or_rate995__ni_k5_r2,hand_error,1800,139,0.07722222222222222,281,0,0.0,0.0,0.09150757077024359,0.0
bl_practical_or_rate995__ni_k5_r2,within_hand_finger_error,1800,139,0.07722222222222222,111,15,0.13513513513513514,0.1079136690647482,0.07341622261693309,1.74995139023916
bl_practical_or_rate995__ni_k5_r4,exact_error,1800,139,0.07722222222222222,392,15,0.03826530612244898,0.1079136690647482,0.08806818181818182,0.4955219497871091
bl_practical_or_rate995__ni_k5_r4,hand_error,1800,139,0.07722222222222222,281,0,0.0,0.0,0.09150757077024359,0.0
bl_practical_or_rate995__ni_k5_r4,within_hand_finger_error,1800,139,0.07722222222222222,111,15,0.13513513513513514,0.1079136690647482,0.07341622261693309,1.74995139023916
bl_practical_or_crossing__ni_k2_r1,exact_error,1800,194,0.10777777777777778,392,18,0.04591836734693878,0.09278350515463918,0.125,0.4260467073427309
bl_practical_or_crossing__ni_k2_r1,hand_error,1800,194,0.10777777777777778,281,0,0.0,0.0,0.12771560236998025,0.0
bl_practical_or_crossing__ni_k2_r1,within_hand_finger_error,1800,194,0.10777777777777778,111,18,0.16216216216216217,0.09278350515463918,0.10420367081113084,1.5045973808860407
bl_practical_or_crossing__ni_k2_r2,exact_error,1800,243,0.135,392,24,0.061224489795918366,0.09876543209876543,0.15553977272727273,0.45351473922902497
bl_practical_or_crossing__ni_k2_r2,hand_error,1800,243,0.135,281,0,0.0,0.0,0.15997366688610928,0.0
bl_practical_or_crossing__ni_k2_r2,within_hand_finger_error,1800,243,0.135,111,24,0.21621621621621623,0.09876543209876543,0.12966252220248667,1.6016016016016015
bl_practical_or_crossing__ni_k2_r4,exact_error,1800,328,0.18222222222222223,392,30,0.07653061224489796,0.09146341463414634,0.21164772727272727,0.41998506719761075
bl_practical_or_crossing__ni_k2_r4,hand_error,1800,328,0.18222222222222223,281,0,0.0,0.0,0.21593153390388414,0.0
bl_practical_or_crossing__ni_k2_r4,within_hand_finger_error,1800,328,0.18222222222222223,111,30,0.2702702702702703,0.09146341463414634,0.17643576080521017,1.4831905075807514
bl_practical_or_crossing__ni_k3_r1,exact_error,1800,146,0.0811111111111111,392,14,0.03571428571428571,0.0958904109589041,0.09375,0.44031311154598823
bl_practical_or_crossing__ni_k3_r1,hand_error,1800,146,0.0811111111111111,281,0,0.0,0.0,0.09611586570111916,0.0
bl_practical_or_crossing__ni_k3_r1,within_hand_finger_error,1800,146,0.0811111111111111,111,14,0.12612612612612611,0.0958904109589041,0.07815275310834814,1.554979637171418
bl_practical_or_crossing__ni_k3_r2,exact_error,1800,161,0.08944444444444444,392,16,0.04081632653061224,0.09937888198757763,0.10298295454545454,0.4563316009633667
bl_practical_or_crossing__ni_k3_r2,hand_error,1800,161,0.08944444444444444,281,0,0.0,0.0,0.10599078341013825,0.0
bl_practical_or_crossing__ni_k3_r2,within_hand_finger_error,1800,161,0.08944444444444444,111,16,0.14414414414414414,0.09937888198757763,0.08584961515689757,1.611549437636394
bl_practical_or_crossing__ni_k3_r4,exact_error,1800,188,0.10444444444444445,392,20,0.05102040816326531,0.10638297872340426,0.11931818181818182,0.4884932696482849
bl_practical_or_crossing__ni_k3_r4,hand_error,1800,188,0.10444444444444445,281,0,0.0,0.0,0.12376563528637262,0.0
bl_practical_or_crossing__ni_k3_r4,within_hand_finger_error,1800,188,0.10444444444444445,111,20,0.18018018018018017,0.10638297872340426,0.0994671403197158,1.7251293847038527
bl_practical_or_crossing__ni_k5_r1,exact_error,1800,131,0.07277777777777777,392,13,0.03316326530612245,0.09923664122137404,0.08380681818181818,0.4556784545879421
bl_practical_or_crossing__ni_k5_r1,hand_error,1800,131,0.07277777777777777,281,0,0.0,0.0,0.08624094799210007,0.0
bl_practical_or_crossing__ni_k5_r1,within_hand_finger_error,1800,131,0.07277777777777777,111,13,0.11711711711711711,0.09923664122137404,0.06986382474837181,1.6092428306168765
bl_practical_or_crossing__ni_k5_r2,exact_error,1800,131,0.07277777777777777,392,13,0.03316326530612245,0.09923664122137404,0.08380681818181818,0.4556784545879421
bl_practical_or_crossing__ni_k5_r2,hand_error,1800,131,0.07277777777777777,281,0,0.0,0.0,0.08624094799210007,0.0
bl_practical_or_crossing__ni_k5_r2,within_hand_finger_error,1800,131,0.07277777777777777,111,13,0.11711711711711711,0.09923664122137404,0.06986382474837181,1.6092428306168765
bl_practical_or_crossing__ni_k5_r4,exact_error,1800,131,0.07277777777777777,392,13,0.03316326530612245,0.09923664122137404,0.08380681818181818,0.4556784545879421
bl_practical_or_crossing__ni_k5_r4,hand_error,1800,131,0.07277777777777777,281,0,0.0,0.0,0.08624094799210007,0.0
bl_practical_or_crossing__ni_k5_r4,within_hand_finger_error,1800,131,0.07277777777777777,111,13,0.11711711711711711,0.09923664122137404,0.06986382474837181,1.6092428306168765
bl_two_signal_strict__ni_k2_r1,exact_error,1800,152,0.08444444444444445,392,21,0.05357142857142857,0.13815789473684212,0.09303977272727272,0.6343984962406016
bl_two_signal_strict__ni_k2_r1,hand_error,1800,152,0.08444444444444445,281,0,0.0,0.0,0.10006583278472679,0.0
bl_two_signal_strict__ni_k2_r1,within_hand_finger_error,1800,152,0.08444444444444445,111,21,0.1891891891891892,0.13815789473684212,0.07756068679692125,2.2403982930298723
bl_two_signal_strict__ni_k2_r2,exact_error,1800,202,0.11222222222222222,392,26,0.0663265306122449,0.12871287128712872,0.125,0.5910284906041625
bl_two_signal_strict__ni_k2_r2,hand_error,1800,202,0.11222222222222222,281,0,0.0,0.0,0.13298222514812377,0.0
bl_two_signal_strict__ni_k2_r2,within_hand_finger_error,1800,202,0.11222222222222222,111,26,0.23423423423423423,0.12871287128712872,0.10420367081113084,2.0872357506020873
bl_two_signal_strict__ni_k2_r4,exact_error,1800,289,0.16055555555555556,392,32,0.08163265306122448,0.11072664359861592,0.1825284090909091,0.5084386695854813
bl_two_signal_strict__ni_k2_r4,hand_error,1800,289,0.16055555555555556,281,0,0.0,0.0,0.1902567478604345,0.0
bl_two_signal_strict__ni_k2_r4,within_hand_finger_error,1800,289,0.16055555555555556,111,32,0.2882882882882883,0.11072664359861592,0.1521610420367081,1.7955671934910689
bl_two_signal_strict__ni_k3_r1,exact_error,1800,104,0.057777777777777775,392,17,0.04336734693877551,0.16346153846153846,0.06178977272727273,0.7505886970172685
bl_two_signal_strict__ni_k3_r1,hand_error,1800,104,0.057777777777777775,281,0,0.0,0.0,0.0684660961158657,0.0
bl_two_signal_strict__ni_k3_r1,within_hand_finger_error,1800,104,0.057777777777777775,111,17,0.15315315315315314,0.16346153846153846,0.05150976909413854,2.6507276507276507
bl_two_signal_strict__ni_k3_r2,exact_error,1800,119,0.0661111111111111,392,19,0.04846938775510204,0.15966386554621848,0.07102272727272728,0.7331504030183502
bl_two_signal_strict__ni_k3_r2,hand_error,1800,119,0.0661111111111111,281,0,0.0,0.0,0.07834101382488479,0.0
bl_two_signal_strict__ni_k3_r2,within_hand_finger_error,1800,119,0.0661111111111111,111,19,0.17117117117117117,0.15966386554621848,0.05920663114268798,2.5891437656143537
bl_two_signal_strict__ni_k3_r4,exact_error,1800,148,0.08222222222222222,392,23,0.058673469387755105,0.1554054054054054,0.08877840909090909,0.713596249310535
bl_two_signal_strict__ni_k3_r4,hand_error,1800,148,0.08222222222222222,281,0,0.0,0.0,0.09743252139565503,0.0
bl_two_signal_strict__ni_k3_r4,within_hand_finger_error,1800,148,0.08222222222222222,111,23,0.2072072072072072,0.1554054054054054,0.07400828892835998,2.52008765522279
bl_two_signal_strict__ni_k5_r1,exact_error,1800,90,0.05,392,16,0.04081632653061224,0.17777777777777778,0.052556818181818184,0.816326530612245
bl_two_signal_strict__ni_k5_r1,hand_error,1800,90,0.05,281,0,0.0,0.0,0.05924950625411455,0.0
bl_two_signal_strict__ni_k5_r1,within_hand_finger_error,1800,90,0.05,111,16,0.14414414414414414,0.17777777777777778,0.04381290704558911,2.8828828828828827
bl_two_signal_strict__ni_k5_r2,exact_error,1800,90,0.05,392,16,0.04081632653061224,0.17777777777777778,0.052556818181818184,0.816326530612245
bl_two_signal_strict__ni_k5_r2,hand_error,1800,90,0.05,281,0,0.0,0.0,0.05924950625411455,0.0
bl_two_signal_strict__ni_k5_r2,within_hand_finger_error,1800,90,0.05,111,16,0.14414414414414414,0.17777777777777778,0.04381290704558911,2.8828828828828827
bl_two_signal_strict__ni_k5_r4,exact_error,1800,90,0.05,392,16,0.04081632653061224,0.17777777777777778,0.052556818181818184,0.816326530612245
bl_two_signal_strict__ni_k5_r4,hand_error,1800,90,0.05,281,0,0.0,0.0,0.05924950625411455,0.0
bl_two_signal_strict__ni_k5_r4,within_hand_finger_error,1800,90,0.05,111,16,0.14414414414414414,0.17777777777777778,0.04381290704558911,2.8828828828828827
wl_model_agreement__ni_k2_r1,exact_error,1800,1033,0.5738888888888889,392,96,0.24489795918367346,0.09293320425943853,0.6654829545454546,0.4267341011912994
wl_model_agreement__ni_k2_r1,hand_error,1800,1033,0.5738888888888889,281,4,0.014234875444839857,0.003872216844143272,0.6774193548387096,0.024804236012305657
wl_model_agreement__ni_k2_r1,within_hand_finger_error,1800,1033,0.5738888888888889,111,92,0.8288288288288288,0.08906098741529525,0.5571343990526939,1.444232228356139
wl_model_agreement__ni_k2_r2,exact_error,1800,1045,0.5805555555555556,392,98,0.25,0.0937799043062201,0.6725852272727273,0.4306220095693781
wl_model_agreement__ni_k2_r2,hand_error,1800,1045,0.5805555555555556,281,4,0.014234875444839857,0.003827751196172249,0.685319289005925,0.024519402680106932
wl_model_agreement__ni_k2_r2,within_hand_finger_error,1800,1045,0.5805555555555556,111,94,0.8468468468468469,0.08995215311004785,0.5630550621669627,1.458683563946722
wl_model_agreement__ni_k2_r4,exact_error,1800,1071,0.595,392,98,0.25,0.0915032679738562,0.6910511363636364,0.42016806722689076
wl_model_agreement__ni_k2_r4,hand_error,1800,1071,0.595,281,4,0.014234875444839857,0.003734827264239029,0.7024358130348913,0.02392416041149556
wl_model_agreement__ni_k2_r4,within_hand_finger_error,1800,1071,0.595,111,94,0.8468468468468469,0.08776844070961717,0.5784487862640616,1.4232720115073054
wl_model_agreement__ni_k3_r1,exact_error,1800,1013,0.5627777777777778,392,95,0.2423469387755102,0.09378084896347483,0.6519886363636364,0.430626347281262
wl_model_agreement__ni_k3_r1,hand_error,1800,1013,0.5627777777777778,281,4,0.014234875444839857,0.003948667324777887,0.6642527978933509,0.025293954393595008
wl_model_agreement__ni_k3_r1,within_hand_finger_error,1800,1013,0.5627777777777778,111,91,0.8198198198198198,0.08983218163869694,0.5458851391355832,1.4567380806275179
wl_model_agreement__ni_k3_r2,exact_error,1800,1019,0.5661111111111111,392,97,0.24744897959183673,0.09519136408243375,0.6548295454545454,0.4371032024193387
wl_model_agreement__ni_k3_r2,hand_error,1800,1019,0.5661111111111111,281,4,0.014234875444839857,0.003925417075564278,0.6682027649769585,0.025145020412867262
wl_model_agreement__ni_k3_r2,within_hand_finger_error,1800,1019,0.5661111111111111,111,93,0.8378378378378378,0.09126594700686948,0.5482534043812907,1.4799883298411267
wl_model_agreement__ni_k3_r4,exact_error,1800,1025,0.5694444444444444,392,97,0.24744897959183673,0.09463414634146342,0.6590909090909091,0.43454454952712795
wl_model_agreement__ni_k3_r4,hand_error,1800,1025,0.5694444444444444,281,4,0.014234875444839857,0.003902439024390244,0.6721527320605661,0.02499783004947487
wl_model_agreement__ni_k3_r4,within_hand_finger_error,1800,1025,0.5694444444444444,111,93,0.8378378378378378,0.09073170731707317,0.551805802249852,1.4713249835201054
wl_model_agreement__ni_k5_r1,exact_error,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156
wl_model_agreement__ni_k5_r1,hand_error,1800,1009,0.5605555555555556,281,4,0.014234875444839857,0.003964321110009911,0.6616194865042792,0.025394227750953163
wl_model_agreement__ni_k5_r1,within_hand_finger_error,1800,1009,0.5605555555555556,111,91,0.8198198198198198,0.09018830525272548,0.5435168738898757,1.462513058152305
wl_model_agreement__ni_k5_r2,exact_error,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156
wl_model_agreement__ni_k5_r2,hand_error,1800,1009,0.5605555555555556,281,4,0.014234875444839857,0.003964321110009911,0.6616194865042792,0.025394227750953163
wl_model_agreement__ni_k5_r2,within_hand_finger_error,1800,1009,0.5605555555555556,111,91,0.8198198198198198,0.09018830525272548,0.5435168738898757,1.462513058152305
wl_model_agreement__ni_k5_r4,exact_error,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156
wl_model_agreement__ni_k5_r4,hand_error,1800,1009,0.5605555555555556,281,4,0.014234875444839857,0.003964321110009911,0.6616194865042792,0.025394227750953163
wl_model_agreement__ni_k5_r4,within_hand_finger_error,1800,1009,0.5605555555555556,111,91,0.8198198198198198,0.09018830525272548,0.5435168738898757,1.462513058152305
wl_strict_obvious__ni_k2_r1,exact_error,1800,1251,0.695,392,109,0.2780612244897959,0.08713029576338929,0.8110795454545454,0.4000880927910733
wl_strict_obvious__ni_k2_r1,hand_error,1800,1251,0.695,281,5,0.017793594306049824,0.003996802557953637,0.8202764976958525,0.02560229396553931
wl_strict_obvious__ni_k2_r1,within_hand_finger_error,1800,1251,0.695,111,104,0.9369369369369369,0.08313349320543566,0.6791000592066312,1.3481107006286863
wl_strict_obvious__ni_k2_r2,exact_error,1800,1258,0.6988888888888889,392,110,0.28061224489795916,0.08744038155802862,0.8153409090909091,0.4015119561338049
wl_strict_obvious__ni_k2_r2,hand_error,1800,1258,0.6988888888888889,281,5,0.017793594306049824,0.00397456279809221,0.8248847926267281,0.025459832870341554
wl_strict_obvious__ni_k2_r2,within_hand_finger_error,1800,1258,0.6988888888888889,111,105,0.9459459459459459,0.0834658187599364,0.6826524570751924,1.3534997636746444
wl_strict_obvious__ni_k2_r4,exact_error,1800,1274,0.7077777777777777,392,110,0.28061224489795916,0.08634222919937205,0.8267045454545454,0.39646941979303496
wl_strict_obvious__ni_k2_r4,hand_error,1800,1274,0.7077777777777777,281,5,0.017793594306049824,0.003924646781789639,0.8354180381830152,0.025140086146695193
wl_strict_obvious__ni_k2_r4,within_hand_finger_error,1800,1274,0.7077777777777777,111,105,0.9459459459459459,0.08241758241758242,0.6921255180580225,1.3365013365013365
wl_strict_obvious__ni_k3_r1,exact_error,1800,1241,0.6894444444444444,392,109,0.2780612244897959,0.08783239323126511,0.8039772727272727,0.40331200973540104
wl_strict_obvious__ni_k3_r1,hand_error,1800,1241,0.6894444444444444,281,5,0.017793594306049824,0.0040290088638195,0.8136932192231732,0.02580859770418185
wl_strict_obvious__ni_k3_r1,within_hand_finger_error,1800,1241,0.6894444444444444,111,104,0.9369369369369369,0.08380338436744561,0.6731793960923623,1.358973800553172
wl_strict_obvious__ni_k3_r2,exact_error,1800,1244,0.6911111111111111,392,110,0.28061224489795916,0.08842443729903537,0.8053977272727273,0.4060305794343461
wl_strict_obvious__ni_k3_r2,hand_error,1800,1244,0.6911111111111111,281,5,0.017793594306049824,0.0040192926045016075,0.815668202764977,0.025746358320650864
wl_strict_obvious__ni_k3_r2,within_hand_finger_error,1800,1244,0.6911111111111111,111,105,0.9459459459459459,0.08440514469453377,0.6743635287152161,1.3687320761275745
wl_strict_obvious__ni_k3_r4,exact_error,1800,1247,0.6927777777777778,392,110,0.28061224489795916,0.08821170809943865,0.8075284090909091,0.40505376168109586
wl_strict_obvious__ni_k3_r4,hand_error,1800,1247,0.6927777777777778,281,5,0.017793594306049824,0.00400962309542903,0.8176431863067808,0.025684418404883464
wl_strict_obvious__ni_k3_r4,within_hand_finger_error,1800,1247,0.6927777777777778,111,105,0.9459459459459459,0.08420208500400962,0.6761397276494967,1.365439216281237
wl_strict_obvious__ni_k5_r1,exact_error,1800,1239,0.6883333333333334,392,109,0.2780612244897959,0.08797417271993543,0.8025568181818182,0.40396303799970357
wl_strict_obvious__ni_k5_r1,hand_error,1800,1239,0.6883333333333334,281,5,0.017793594306049824,0.004035512510088781,0.8123765635286373,0.025850258071743078
wl_strict_obvious__ni_k5_r1,within_hand_finger_error,1800,1239,0.6883333333333334,111,104,0.9369369369369369,0.08393866020984665,0.6719952634695086,1.3611674628623782
wl_strict_obvious__ni_k5_r2,exact_error,1800,1239,0.6883333333333334,392,109,0.2780612244897959,0.08797417271993543,0.8025568181818182,0.40396303799970357
wl_strict_obvious__ni_k5_r2,hand_error,1800,1239,0.6883333333333334,281,5,0.017793594306049824,0.004035512510088781,0.8123765635286373,0.025850258071743078
