set_id,recording_id,eligible_notes,hard_count,hard_percentage,error_count,selected_errors,error_recall,precision,correct_sieve_rate,enrichment
bl_rate_q975__ni_k5_r4,2024-02-15_21-40-43,150,1,0.006666666666666667,20,0,0.0,0.0,0.007692307692307693,0.0
bl_rate_q975__ni_k5_r4,2024-02-15_21-57-38,150,0,0.0,47,0,0.0,,0.0,
bl_rate_q975__ni_k5_r4,2024-02-17_21-44-37,150,1,0.006666666666666667,47,1,0.02127659574468085,1.0,0.0,3.1914893617021276
bl_rate_q975__ni_k5_r4,2024-02-17_22-33-45,300,10,0.03333333333333333,82,2,0.024390243902439025,0.2,0.03669724770642202,0.7317073170731708
bl_rate_q975__ni_k5_r4,2024-02-22_11-58-09,150,5,0.03333333333333333,13,0,0.0,0.0,0.0364963503649635,0.0
bl_rate_q975__ni_k5_r4,2024-03-11_22-23-29,150,0,0.0,21,0,0.0,,0.0,
bl_rate_q975__ni_k5_r4,2024-04-08_22-49-18,150,14,0.09333333333333334,32,2,0.0625,0.14285714285714285,0.1016949152542373,0.6696428571428571
bl_rate_q975__ni_k5_r4,2024-09-02_14-10-41,150,3,0.02,25,0,0.0,0.0,0.024,0.0
bl_rate_q975__ni_k5_r4,2024-09-04_19-52-57,150,1,0.006666666666666667,32,1,0.03125,1.0,0.0,4.6875
bl_rate_q975__ni_k5_r4,2024-09-05_13-25-10,150,5,0.03333333333333333,14,0,0.0,0.0,0.03676470588235294,0.0
bl_hmm_disagreement__ni_k2_r1,2024-02-15_20-07-54,150,76,0.5066666666666667,59,16,0.2711864406779661,0.21052631578947367,0.6593406593406593,0.5352363960749331
bl_hmm_disagreement__ni_k2_r1,2024-02-15_21-40-43,150,98,0.6533333333333333,20,2,0.1,0.02040816326530612,0.7384615384615385,0.15306122448979592
bl_hmm_disagreement__ni_k2_r1,2024-02-15_21-57-38,150,92,0.6133333333333333,47,5,0.10638297872340426,0.05434782608695652,0.8446601941747572,0.1734505087881591
bl_hmm_disagreement__ni_k2_r1,2024-02-17_21-44-37,150,85,0.5666666666666667,47,19,0.40425531914893614,0.2235294117647059,0.6407766990291263,0.7133917396745932
bl_hmm_disagreement__ni_k2_r1,2024-02-17_22-33-45,300,143,0.4766666666666667,82,7,0.08536585365853659,0.04895104895104895,0.6238532110091743,0.1790892034794474
bl_hmm_disagreement__ni_k2_r1,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
bl_hmm_disagreement__ni_k2_r1,2024-03-11_22-23-29,150,99,0.66,21,11,0.5238095238095238,0.1111111111111111,0.6821705426356589,0.7936507936507935
bl_hmm_disagreement__ni_k2_r1,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
bl_hmm_disagreement__ni_k2_r1,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k2_r1,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k2_r1,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_hmm_disagreement__ni_k2_r2,2024-02-15_20-07-54,150,77,0.5133333333333333,59,16,0.2711864406779661,0.2077922077922078,0.6703296703296703,0.528285274047986
bl_hmm_disagreement__ni_k2_r2,2024-02-15_21-40-43,150,99,0.66,20,2,0.1,0.020202020202020204,0.7461538461538462,0.15151515151515152
bl_hmm_disagreement__ni_k2_r2,2024-02-15_21-57-38,150,95,0.6333333333333333,47,7,0.14893617021276595,0.07368421052631578,0.8543689320388349,0.23516237402015674
bl_hmm_disagreement__ni_k2_r2,2024-02-17_21-44-37,150,85,0.5666666666666667,47,19,0.40425531914893614,0.2235294117647059,0.6407766990291263,0.7133917396745932
bl_hmm_disagreement__ni_k2_r2,2024-02-17_22-33-45,300,149,0.49666666666666665,82,7,0.08536585365853659,0.04697986577181208,0.6513761467889908,0.17187755770175153
bl_hmm_disagreement__ni_k2_r2,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
bl_hmm_disagreement__ni_k2_r2,2024-03-11_22-23-29,150,99,0.66,21,11,0.5238095238095238,0.1111111111111111,0.6821705426356589,0.7936507936507935
bl_hmm_disagreement__ni_k2_r2,2024-04-08_22-49-18,150,83,0.5533333333333333,32,15,0.46875,0.18072289156626506,0.576271186440678,0.8471385542168675
bl_hmm_disagreement__ni_k2_r2,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k2_r2,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k2_r2,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_hmm_disagreement__ni_k2_r4,2024-02-15_20-07-54,150,82,0.5466666666666666,59,16,0.2711864406779661,0.1951219512195122,0.7252747252747253,0.4960727573377429
bl_hmm_disagreement__ni_k2_r4,2024-02-15_21-40-43,150,101,0.6733333333333333,20,2,0.1,0.019801980198019802,0.7615384615384615,0.1485148514851485
bl_hmm_disagreement__ni_k2_r4,2024-02-15_21-57-38,150,97,0.6466666666666666,47,7,0.14893617021276595,0.07216494845360824,0.8737864077669902,0.2303136652774731
bl_hmm_disagreement__ni_k2_r4,2024-02-17_21-44-37,150,88,0.5866666666666667,47,19,0.40425531914893614,0.2159090909090909,0.6699029126213593,0.6890715667311411
bl_hmm_disagreement__ni_k2_r4,2024-02-17_22-33-45,300,158,0.5266666666666666,82,7,0.08536585365853659,0.04430379746835443,0.6926605504587156,0.16208706390861377
bl_hmm_disagreement__ni_k2_r4,2024-02-22_11-58-09,150,118,0.7866666666666666,13,7,0.5384615384615384,0.059322033898305086,0.8102189781021898,0.6844850065189049
bl_hmm_disagreement__ni_k2_r4,2024-03-11_22-23-29,150,101,0.6733333333333333,21,11,0.5238095238095238,0.10891089108910891,0.6976744186046512,0.7779349363507778
bl_hmm_disagreement__ni_k2_r4,2024-04-08_22-49-18,150,85,0.5666666666666667,32,15,0.46875,0.17647058823529413,0.5932203389830508,0.8272058823529411
bl_hmm_disagreement__ni_k2_r4,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k2_r4,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k2_r4,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_hmm_disagreement__ni_k3_r1,2024-02-15_20-07-54,150,76,0.5066666666666667,59,16,0.2711864406779661,0.21052631578947367,0.6593406593406593,0.5352363960749331
bl_hmm_disagreement__ni_k3_r1,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
bl_hmm_disagreement__ni_k3_r1,2024-02-15_21-57-38,150,89,0.5933333333333334,47,5,0.10638297872340426,0.056179775280898875,0.8155339805825242,0.17929715515180492
bl_hmm_disagreement__ni_k3_r1,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
bl_hmm_disagreement__ni_k3_r1,2024-02-17_22-33-45,300,131,0.43666666666666665,82,6,0.07317073170731707,0.04580152671755725,0.573394495412844,0.16756656116179483
bl_hmm_disagreement__ni_k3_r1,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
bl_hmm_disagreement__ni_k3_r1,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
bl_hmm_disagreement__ni_k3_r1,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
bl_hmm_disagreement__ni_k3_r1,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k3_r1,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k3_r1,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_hmm_disagreement__ni_k3_r2,2024-02-15_20-07-54,150,77,0.5133333333333333,59,16,0.2711864406779661,0.2077922077922078,0.6703296703296703,0.528285274047986
bl_hmm_disagreement__ni_k3_r2,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
bl_hmm_disagreement__ni_k3_r2,2024-02-15_21-57-38,150,91,0.6066666666666667,47,7,0.14893617021276595,0.07692307692307693,0.8155339805825242,0.24549918166939444
bl_hmm_disagreement__ni_k3_r2,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
bl_hmm_disagreement__ni_k3_r2,2024-02-17_22-33-45,300,134,0.44666666666666666,82,6,0.07317073170731707,0.04477611940298507,0.5871559633027523,0.16381507098653075
bl_hmm_disagreement__ni_k3_r2,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
bl_hmm_disagreement__ni_k3_r2,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
bl_hmm_disagreement__ni_k3_r2,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
bl_hmm_disagreement__ni_k3_r2,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k3_r2,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k3_r2,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_hmm_disagreement__ni_k3_r4,2024-02-15_20-07-54,150,79,0.5266666666666666,59,16,0.2711864406779661,0.20253164556962025,0.6923076923076923,0.5149109633125939
bl_hmm_disagreement__ni_k3_r4,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
bl_hmm_disagreement__ni_k3_r4,2024-02-15_21-57-38,150,91,0.6066666666666667,47,7,0.14893617021276595,0.07692307692307693,0.8155339805825242,0.24549918166939444
bl_hmm_disagreement__ni_k3_r4,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
bl_hmm_disagreement__ni_k3_r4,2024-02-17_22-33-45,300,138,0.46,82,6,0.07317073170731707,0.043478260869565216,0.6055045871559633,0.15906680805938495
bl_hmm_disagreement__ni_k3_r4,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
bl_hmm_disagreement__ni_k3_r4,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
bl_hmm_disagreement__ni_k3_r4,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
bl_hmm_disagreement__ni_k3_r4,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k3_r4,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k3_r4,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_hmm_disagreement__ni_k5_r1,2024-02-15_20-07-54,150,74,0.49333333333333335,59,16,0.2711864406779661,0.21621621621621623,0.6373626373626373,0.549702244617499
bl_hmm_disagreement__ni_k5_r1,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
bl_hmm_disagreement__ni_k5_r1,2024-02-15_21-57-38,150,88,0.5866666666666667,47,5,0.10638297872340426,0.056818181818181816,0.8058252427184466,0.18133462282398452
bl_hmm_disagreement__ni_k5_r1,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
bl_hmm_disagreement__ni_k5_r1,2024-02-17_22-33-45,300,130,0.43333333333333335,82,6,0.07317073170731707,0.046153846153846156,0.5688073394495413,0.16885553470919326
bl_hmm_disagreement__ni_k5_r1,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
bl_hmm_disagreement__ni_k5_r1,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
bl_hmm_disagreement__ni_k5_r1,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
bl_hmm_disagreement__ni_k5_r1,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k5_r1,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k5_r1,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_hmm_disagreement__ni_k5_r2,2024-02-15_20-07-54,150,74,0.49333333333333335,59,16,0.2711864406779661,0.21621621621621623,0.6373626373626373,0.549702244617499
bl_hmm_disagreement__ni_k5_r2,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
bl_hmm_disagreement__ni_k5_r2,2024-02-15_21-57-38,150,88,0.5866666666666667,47,5,0.10638297872340426,0.056818181818181816,0.8058252427184466,0.18133462282398452
bl_hmm_disagreement__ni_k5_r2,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
bl_hmm_disagreement__ni_k5_r2,2024-02-17_22-33-45,300,130,0.43333333333333335,82,6,0.07317073170731707,0.046153846153846156,0.5688073394495413,0.16885553470919326
bl_hmm_disagreement__ni_k5_r2,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
bl_hmm_disagreement__ni_k5_r2,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
bl_hmm_disagreement__ni_k5_r2,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
bl_hmm_disagreement__ni_k5_r2,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k5_r2,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k5_r2,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_hmm_disagreement__ni_k5_r4,2024-02-15_20-07-54,150,74,0.49333333333333335,59,16,0.2711864406779661,0.21621621621621623,0.6373626373626373,0.549702244617499
bl_hmm_disagreement__ni_k5_r4,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
bl_hmm_disagreement__ni_k5_r4,2024-02-15_21-57-38,150,88,0.5866666666666667,47,5,0.10638297872340426,0.056818181818181816,0.8058252427184466,0.18133462282398452
bl_hmm_disagreement__ni_k5_r4,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
bl_hmm_disagreement__ni_k5_r4,2024-02-17_22-33-45,300,130,0.43333333333333335,82,6,0.07317073170731707,0.046153846153846156,0.5688073394495413,0.16885553470919326
bl_hmm_disagreement__ni_k5_r4,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
bl_hmm_disagreement__ni_k5_r4,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
bl_hmm_disagreement__ni_k5_r4,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
bl_hmm_disagreement__ni_k5_r4,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
bl_hmm_disagreement__ni_k5_r4,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
bl_hmm_disagreement__ni_k5_r4,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
bl_practical_or_rate995__ni_k2_r1,2024-02-15_20-07-54,150,20,0.13333333333333333,59,0,0.0,0.0,0.21978021978021978,0.0
bl_practical_or_rate995__ni_k2_r1,2024-02-15_21-40-43,150,14,0.09333333333333334,20,2,0.1,0.14285714285714285,0.09230769230769231,1.0714285714285714
bl_practical_or_rate995__ni_k2_r1,2024-02-15_21-57-38,150,19,0.12666666666666668,47,1,0.02127659574468085,0.05263157894736842,0.17475728155339806,0.16797312430011196
bl_practical_or_rate995__ni_k2_r1,2024-02-17_21-44-37,150,19,0.12666666666666668,47,6,0.1276595744680851,0.3157894736842105,0.1262135922330097,1.0078387458006717
bl_practical_or_rate995__ni_k2_r1,2024-02-17_22-33-45,300,40,0.13333333333333333,82,5,0.06097560975609756,0.125,0.16055045871559634,0.4573170731707317
bl_practical_or_rate995__ni_k2_r1,2024-02-22_11-58-09,150,7,0.04666666666666667,13,1,0.07692307692307693,0.14285714285714285,0.043795620437956206,1.6483516483516483
bl_practical_or_rate995__ni_k2_r1,2024-03-11_22-23-29,150,20,0.13333333333333333,21,3,0.14285714285714285,0.15,0.13178294573643412,1.0714285714285714
bl_practical_or_rate995__ni_k2_r1,2024-04-08_22-49-18,150,6,0.04,32,1,0.03125,0.16666666666666666,0.0423728813559322,0.7812499999999999
bl_practical_or_rate995__ni_k2_r1,2024-09-02_14-10-41,150,10,0.06666666666666667,25,0,0.0,0.0,0.08,0.0
bl_practical_or_rate995__ni_k2_r1,2024-09-04_19-52-57,150,7,0.04666666666666667,32,0,0.0,0.0,0.059322033898305086,0.0
bl_practical_or_rate995__ni_k2_r1,2024-09-05_13-25-10,150,40,0.26666666666666666,14,1,0.07142857142857142,0.025,0.2867647058823529,0.26785714285714285
bl_practical_or_rate995__ni_k2_r2,2024-02-15_20-07-54,150,27,0.18,59,1,0.01694915254237288,0.037037037037037035,0.2857142857142857,0.09416195856873823
bl_practical_or_rate995__ni_k2_r2,2024-02-15_21-40-43,150,18,0.12,20,2,0.1,0.1111111111111111,0.12307692307692308,0.8333333333333333
bl_practical_or_rate995__ni_k2_r2,2024-02-15_21-57-38,150,33,0.22,47,3,0.06382978723404255,0.09090909090909091,0.2912621359223301,0.2901353965183752
bl_practical_or_rate995__ni_k2_r2,2024-02-17_21-44-37,150,22,0.14666666666666667,47,6,0.1276595744680851,0.2727272727272727,0.1553398058252427,0.8704061895551256
bl_practical_or_rate995__ni_k2_r2,2024-02-17_22-33-45,300,53,0.17666666666666667,82,5,0.06097560975609756,0.09433962264150944,0.22018348623853212,0.34514496088357116
bl_practical_or_rate995__ni_k2_r2,2024-02-22_11-58-09,150,9,0.06,13,1,0.07692307692307693,0.1111111111111111,0.058394160583941604,1.282051282051282
bl_practical_or_rate995__ni_k2_r2,2024-03-11_22-23-29,150,23,0.15333333333333332,21,4,0.19047619047619047,0.17391304347826086,0.14728682170542637,1.2422360248447204
bl_practical_or_rate995__ni_k2_r2,2024-04-08_22-49-18,150,8,0.05333333333333334,32,2,0.0625,0.25,0.05084745762711865,1.171875
bl_practical_or_rate995__ni_k2_r2,2024-09-02_14-10-41,150,10,0.06666666666666667,25,0,0.0,0.0,0.08,0.0
bl_practical_or_rate995__ni_k2_r2,2024-09-04_19-52-57,150,7,0.04666666666666667,32,0,0.0,0.0,0.059322033898305086,0.0
bl_practical_or_rate995__ni_k2_r2,2024-09-05_13-25-10,150,40,0.26666666666666666,14,1,0.07142857142857142,0.025,0.2867647058823529,0.26785714285714285
bl_practical_or_rate995__ni_k2_r4,2024-02-15_20-07-54,150,41,0.2733333333333333,59,5,0.0847457627118644,0.12195121951219512,0.3956043956043956,0.3100454733360893
bl_practical_or_rate995__ni_k2_r4,2024-02-15_21-40-43,150,23,0.15333333333333332,20,2,0.1,0.08695652173913043,0.16153846153846155,0.6521739130434783
bl_practical_or_rate995__ni_k2_r4,2024-02-15_21-57-38,150,55,0.36666666666666664,47,4,0.0851063829787234,0.07272727272727272,0.49514563106796117,0.23210831721470015
bl_practical_or_rate995__ni_k2_r4,2024-02-17_21-44-37,150,28,0.18666666666666668,47,6,0.1276595744680851,0.21428571428571427,0.21359223300970873,0.6838905775075987
bl_practical_or_rate995__ni_k2_r4,2024-02-17_22-33-45,300,76,0.25333333333333335,82,6,0.07317073170731707,0.07894736842105263,0.3211009174311927,0.28883183568677795
bl_practical_or_rate995__ni_k2_r4,2024-02-22_11-58-09,150,13,0.08666666666666667,13,1,0.07692307692307693,0.07692307692307693,0.08759124087591241,0.8875739644970414
bl_practical_or_rate995__ni_k2_r4,2024-03-11_22-23-29,150,30,0.2,21,4,0.19047619047619047,0.13333333333333333,0.20155038759689922,0.9523809523809523
bl_practical_or_rate995__ni_k2_r4,2024-04-08_22-49-18,150,12,0.08,32,2,0.0625,0.16666666666666666,0.0847457627118644,0.7812499999999999
bl_practical_or_rate995__ni_k2_r4,2024-09-02_14-10-41,150,10,0.06666666666666667,25,0,0.0,0.0,0.08,0.0
bl_practical_or_rate995__ni_k2_r4,2024-09-04_19-52-57,150,7,0.04666666666666667,32,0,0.0,0.0,0.059322033898305086,0.0
bl_practical_or_rate995__ni_k2_r4,2024-09-05_13-25-10,150,40,0.26666666666666666,14,1,0.07142857142857142,0.025,0.2867647058823529,0.26785714285714285
bl_practical_or_rate995__ni_k3_r1,2024-02-15_20-07-54,150,15,0.1,59,0,0.0,0.0,0.16483516483516483,0.0
bl_practical_or_rate995__ni_k3_r1,2024-02-15_21-40-43,150,11,0.07333333333333333,20,1,0.05,0.09090909090909091,0.07692307692307693,0.6818181818181819
bl_practical_or_rate995__ni_k3_r1,2024-02-15_21-57-38,150,10,0.06666666666666667,47,1,0.02127659574468085,0.1,0.08737864077669903,0.3191489361702128
bl_practical_or_rate995__ni_k3_r1,2024-02-17_21-44-37,150,13,0.08666666666666667,47,4,0.0851063829787234,0.3076923076923077,0.08737864077669903,0.9819967266775778
bl_practical_or_rate995__ni_k3_r1,2024-02-17_22-33-45,300,23,0.07666666666666666,82,4,0.04878048780487805,0.17391304347826086,0.0871559633027523,0.6362672322375398
bl_practical_or_rate995__ni_k3_r1,2024-02-22_11-58-09,150,5,0.03333333333333333,13,1,0.07692307692307693,0.2,0.029197080291970802,2.307692307692308
bl_practical_or_rate995__ni_k3_r1,2024-03-11_22-23-29,150,16,0.10666666666666667,21,3,0.14285714285714285,0.1875,0.10077519379844961,1.3392857142857142
bl_practical_or_rate995__ni_k3_r1,2024-04-08_22-49-18,150,4,0.02666666666666667,32,1,0.03125,0.25,0.025423728813559324,1.171875
bl_practical_or_rate995__ni_k3_r1,2024-09-02_14-10-41,150,10,0.06666666666666667,25,0,0.0,0.0,0.08,0.0
bl_practical_or_rate995__ni_k3_r1,2024-09-04_19-52-57,150,7,0.04666666666666667,32,0,0.0,0.0,0.059322033898305086,0.0
bl_practical_or_rate995__ni_k3_r1,2024-09-05_13-25-10,150,40,0.26666666666666666,14,1,0.07142857142857142,0.025,0.2867647058823529,0.26785714285714285
bl_practical_or_rate995__ni_k3_r2,2024-02-15_20-07-54,150,21,0.14,59,0,0.0,0.0,0.23076923076923078,0.0
bl_practical_or_rate995__ni_k3_r2,2024-02-15_21-40-43,150,11,0.07333333333333333,20,1,0.05,0.09090909090909091,0.07692307692307693,0.6818181818181819
bl_practical_or_rate995__ni_k3_r2,2024-02-15_21-57-38,150,14,0.09333333333333334,47,3,0.06382978723404255,0.21428571428571427,0.10679611650485436,0.6838905775075987
bl_practical_or_rate995__ni_k3_r2,2024-02-17_21-44-37,150,13,0.08666666666666667,47,4,0.0851063829787234,0.3076923076923077,0.08737864077669903,0.9819967266775778
bl_practical_or_rate995__ni_k3_r2,2024-02-17_22-33-45,300,28,0.09333333333333334,82,4,0.04878048780487805,0.14285714285714285,0.11009174311926606,0.5226480836236934
bl_practical_or_rate995__ni_k3_r2,2024-02-22_11-58-09,150,5,0.03333333333333333,13,1,0.07692307692307693,0.2,0.029197080291970802,2.307692307692308
bl_practical_or_rate995__ni_k3_r2,2024-03-11_22-23-29,150,16,0.10666666666666667,21,3,0.14285714285714285,0.1875,0.10077519379844961,1.3392857142857142
bl_practical_or_rate995__ni_k3_r2,2024-04-08_22-49-18,150,4,0.02666666666666667,32,1,0.03125,0.25,0.025423728813559324,1.171875
bl_practical_or_rate995__ni_k3_r2,2024-09-02_14-10-41,150,10,0.06666666666666667,25,0,0.0,0.0,0.08,0.0
bl_practical_or_rate995__ni_k3_r2,2024-09-04_19-52-57,150,7,0.04666666666666667,32,0,0.0,0.0,0.059322033898305086,0.0
bl_practical_or_rate995__ni_k3_r2,2024-09-05_13-25-10,150,40,0.26666666666666666,14,1,0.07142857142857142,0.025,0.2867647058823529,0.26785714285714285
bl_practical_or_rate995__ni_k3_r4,2024-02-15_20-07-54,150,33,0.22,59,4,0.06779661016949153,0.12121212121212122,0.31868131868131866,0.30816640986132515
bl_practical_or_rate995__ni_k3_r4,2024-02-15_21-40-43,150,11,0.07333333333333333,20,1,0.05,0.09090909090909091,0.07692307692307693,0.6818181818181819
bl_practical_or_rate995__ni_k3_r4,2024-02-15_21-57-38,150,21,0.14,47,3,0.06382978723404255,0.14285714285714285,0.17475728155339806,0.4559270516717325
bl_practical_or_rate995__ni_k3_r4,2024-02-17_21-44-37,150,13,0.08666666666666667,47,4,0.0851063829787234,0.3076923076923077,0.08737864077669903,0.9819967266775778
bl_practical_or_rate995__ni_k3_r4,2024-02-17_22-33-45,300,36,0.12,82,4,0.04878048780487805,0.1111111111111111,0.14678899082568808,0.4065040650406504
bl_practical_or_rate995__ni_k3_r4,2024-02-22_11-58-09,150,5,0.03333333333333333,13,1,0.07692307692307693,0.2,0.029197080291970802,2.307692307692308
bl_practical_or_rate995__ni_k3_r4,2024-03-11_22-23-29,150,16,0.10666666666666667,21,3,0.14285714285714285,0.1875,0.10077519379844961,1.3392857142857142
